"Item ID","Item Name","Category Name","Category ID","Unit (UOM)","Unit ID","Opening Quantity","Opening Stock (Text)","Min Quantity","Model","Grade","Height","Width","Length","Thickness","Type","Classification","Placement / Warehouse","Composition","Outer Diameter","Inner Diameter","No of Coil","Is Deleted","Created At","Updated At"
"469","Bolt 20x50","Raw Material","1","NOS","0","0","30","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"470","Bolt 20x75","Raw Material","1","NOS","0","0","55","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"471","Bolt 20x90","Raw Material","1","NOS","0","0","23","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"472","Bolt 20x100","Raw Material","1","NOS","0","0","56","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"473","Bolt 20x130","Raw Material","1","NOS","0","0","85","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"474","Bolt 20x150","Raw Material","1","NOS","0","0","125","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"475","Bolt 20x200","Raw Material","1","NOS","0","0","60","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"476","Bolt 20x220","Raw Material","1","NOS","0","0","78","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"477","Bolt 20x260","Raw Material","1","NOS","0","0","45","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"478","Bolt 24x50","Raw Material","1","NOS","0","0","36","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"479","Bolt 24x90","Raw Material","1","NOS","0","0","42","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"480","Bolt 24x100","Raw Material","1","NOS","0","0","86","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"481","Bolt 24x120","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"482","Bolt 24x150","Raw Material","1","NOS","0","0","45","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"483","Bolt 24x180","Raw Material","1","NOS","0","0","14","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"484","Bolt 24x200","Raw Material","1","NOS","0","0","25","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"485","Bolt 24x300","Raw Material","1","NOS","0","0","30","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"486","Bolt 5/8''x5""","Raw Material","1","NOS","0","0","150","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"487","Bolt 5/8''x6""","Raw Material","1","NOS","0","0","130","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"488","Bolt 30x120","Raw Material","1","NOS","0","0","69","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"489","Bolt 30x150","Raw Material","1","NOS","0","0","42","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"490","Bolt 36x120","Raw Material","1","NOS","0","0","12","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"491","Bolt 36x150","Raw Material","1","NOS","0","0","35","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"492","Bolt 36x180","Raw Material","1","NOS","0","0","16","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"493","Bolt 39x180","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"494","Bolt 42x220 Half Tharde","Raw Material","1","NOS","0","0","12","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"495","Bolt 48x220 Half Tharde","Raw Material","1","NOS","0","0","12","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"496","T Bolt 24x320","Raw Material","1","NOS","0","0","NA","0","Kcc-750","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"497","T Bolt 30x320","Raw Material","1","NOS","0","0","NA","0","KCC-1000","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"498","Nut 8mm","Raw Material","1","NOS","0","0","300","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"499","Nut 10mm","Raw Material","1","NOS","0","0","250","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"500","Nut 12mm","Raw Material","1","NOS","0","0","180","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"501","Nut 16mm","Raw Material","1","NOS","0","0","650","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"502","Nut 20mm","Raw Material","1","NOS","0","0","480","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"503","Nut 24mm","Raw Material","1","NOS","0","0","200","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"504","Nut 5/8","Raw Material","1","NOS","0","0","320","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"505","Nut 30mm","Raw Material","1","NOS","0","0","200","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"506","Nut 36mm","Raw Material","1","NOS","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"507","Nut 42mm","Raw Material","1","NOS","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"508","Nut 48mm","Raw Material","1","NOS","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"509","Lock Nut 10mm","Raw Material","1","NOS","0","0","30","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"510","Lock Nut 12mm","Raw Material","1","NOS","0","0","56","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"511","Lock Nut 30mm","Raw Material","1","NOS","0","0","42","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"512","Lock Nut 16mm","Raw Material","1","NOS","0","0","380","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"513","Lock Nut 20mm","Raw Material","1","NOS","0","0","420","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"514","Lock Nut 5/8''","Raw Material","1","NOS","0","0","NA","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"515","Lock Nut 24mm","Raw Material","1","NOS","0","0","60","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"516","Lock Nut 1""","Raw Material","1","NOS","0","0","100","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"517","Lock Nut 1.25''","Raw Material","1","NOS","0","0","100","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"518","Maching Washer M-36","Raw Material","1","NOS","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"519","Maching Washer M-42","Raw Material","1","NOS","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"520","Maching Washer M-48","Raw Material","1","NOS","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"521","Maching Washer M-39","Raw Material","1","NOS","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"522","Spring Washer  10mm","Raw Material","1","NOS","0","0","200","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"523","Spring Washer  12mm","Raw Material","1","NOS","0","0","350","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"524","Spring Washer  16mm","Raw Material","1","NOS","0","0","100","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"525","Spring Washer  20mm","Raw Material","1","NOS","0","0","100","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"526","Spring Washer  24mm","Raw Material","1","NOS","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"527","Spring Washer  48mm","Raw Material","1","NOS","0","0","12","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"528","Spring Washer  42mm","Raw Material","1","NOS","0","0","12","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"529","Spring Washer  39mm","Raw Material","1","NOS","0","0","12","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"530","Spring Washer  36mm","Raw Material","1","NOS","0","0","12","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"531","Allen Bolt 8x20","Raw Material","1","NOS","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"532","Allen Bolt 12x50","Raw Material","1","NOS","0","0","50","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"533","Allen Bolt 12x65","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"534","Allen Bolt 16x50","Raw Material","1","NOS","0","0","30","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"535","Allen Bolt 10x50","Raw Material","1","NOS","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"536","Allen Bolt 12x100","Raw Material","1","NOS","0","0","15","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"537","Allen Bolt 6x20  ","Raw Material","1","NOS","0","0","NA","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"538","Grub Screw 12x20   ","Raw Material","1","NOS","0","0","10","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"539","Grub Screw 12x30   ","Raw Material","1","NOS","0","0","5","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"540","Grub Screw 10x20","Raw Material","1","NOS","0","0","8","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"541","Grub Screw 20x25","Raw Material","1","NOS","0","0","15","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"542","Grub Screw 16x20","Raw Material","1","NOS","0","0","13","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"543","MS Bolt 5/8''x2.5''","Raw Material","1","Kg","0","0","100","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"544","MS Bolt 1/2''x1.5''","Raw Material","1","Kg","0","0","200","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"545","MS Bolt 1''x3''","Raw Material","1","Kg","0","0","50","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"546","MS Bolt 1/2''x2.5''","Raw Material","1","Kg","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"547","MS Bolt 5/8''x12''","Raw Material","1","Kg","0","0","100","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"548","MS Bolt 1''x12'' Full Thread","Raw Material","1","Kg","0","0","100","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"549","MS Bolt 10x50","Raw Material","1","Kg","0","0","300","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"550","MS Bolt 3/4''x3""","Raw Material","1","Kg","0","0","200","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"551","MS Screw Bolt 5/8''x2.5''","Raw Material","1","Kg","0","0","200","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"552","Nut 5/8''","Raw Material","1","Kg","0","0","400","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"553","Nut 1/2''","Raw Material","1","Kg","0","0","500","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"554","Nut 1''","Raw Material","1","Kg","0","0","100","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"555","Nut 3/4''","Raw Material","1","Kg","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"556","Nut 1.5''","Raw Material","1","Kg","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"557","Nut 48mm","Raw Material","1","Kg","0","0","50","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"558","MS Washer 5/8''","Raw Material","1","Kg","0","0","300","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"559","MS Washer 1/2''","Raw Material","1","Kg","0","0","200","0","","B","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"560","Washer 10mm (GUN METAL)","Raw Material","1","Kg","0","0","300","0","","C","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"561","Washer 12mm (GUN METAL)","Raw Material","1","Kg","0","0","350","0","","C","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"562","MS Washer 1''","Raw Material","1","Kg","0","0","600","0","","C","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"563","MS Washer 1.25''","Raw Material","1","Kg","0","0","50","0","","C","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"564","MS Washer 1.5''","Raw Material","1","Kg","0","0","300","0","","C","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"565","Sq. Head Bolt 1''x5''","Raw Material","1","Kg","0","0","200","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"566","Sq. Head Bolt 1''x6''","Raw Material","1","Kg","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"567","Sq. Head Bolt 1''x12''","Raw Material","1","Kg","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"568","Sq. Head Bolt 1''x13''","Raw Material","1","Kg","0","0","50","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"569","Sq. Head Bolt 1''x14''","Raw Material","1","Kg","0","0","50","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"570","Sq. Head Bolt 1''x16''","Raw Material","1","Kg","0","0","50","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"571","Sq. Head Bolt 1''x18''","Raw Material","1","Kg","0","0","100","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"572","Sq. Head Bolt 1''x20''","Raw Material","1","Kg","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"573","Sq. Head Bolt 1''x22''","Raw Material","1","Kg","0","0","NA","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"574","Core Drill 14mm BDS","Raw Material","1","NOS","0","0","4","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"575","Core Drill 18mm BDS","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"576","Core Drill 22mm BDS","Raw Material","1","NOS","0","0","5","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"577","Core Drill 24mm BDS","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
"578","Core Drill 28mm BDS","Raw Material","1","NOS","0","0","2","0","","A","0","0","0","0","","","Store MHEL","","","","0","No","0000-00-00 00:00:00","0000-00-00 00:00:00"
